,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
62,False,/AdvhtS22MZpxWO8PmtQBMhWTGSB.jpg,"[99, 36, 10752]",1277783,en,The Commandant's Shadow,"While Hans Jurgen Höss enjoyed a happy childhood in the family villa at Auschwitz, Jewish prisoner Anita Lasker-Wallfisch was trying to survive the notorious concentration camp. At the heart of this film is the historic and inspiring moment – eight decades later – when the two come face-to-face. This is the first time the descendant of a major war criminal meets a survivor in such a private and intimate setting, Anita’s London living room.  Together with their children, Kai Höss and Maya Lasker-Wallfisch, the four protagonists explore their very different hereditary burdens.",14.738,/tSrYAggl17tsY8rOakfZQurneNP.jpg,2024-05-29,The Commandant's Shadow,False,0.0,0
63,False,/6BhqBYXQvlIOgGfkhF4aR3tTRW.jpg,"[16, 18, 10749]",21057,ja,海がきこえる,"At Kichijōji Station, Tokyo, Taku Morisaki glimpses a familiar woman on the platform opposite boarding a train. Later, her photo falls from a shelf as he exits his apartment before flying to Kōchi Prefecture. Picking it up, he looks at it briefly before leaving. As the aeroplane takes off, he narrates the events that brought her into his life...",33.778,/fSR1LLMIJZ6WcQEkM82yKy4F9vQ.jpg,1994-10-07,Ocean Waves,False,6.4,825
64,False,/imUJOrtNf8EWameChpaRLXSaX4w.jpg,"[16, 18, 14]",149871,ja,かぐや姫の物語,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate.",32.605,/cQidJuA546OSSXKWXoiCeINDxuj.jpg,2013-11-23,The Tale of The Princess Kaguya,False,8.08,1684
65,False,/lVJU5ymNPhxBFEnscvOJ9GrIkjv.jpg,"[80, 53]",865910,ko,설계자,The story is about a hitman named Brain who suffers an accident during a murder and struggles to survive while suspecting everyone around him to find out who is behind the accident after barely surviving.,23.279,/qcnrlYPXMh7gLAGzloMS7tNfHi2.jpg,2024-05-29,The Plot,False,0.0,0
66,False,/c7MRmF3LMiBWokedmdQl3roTUv2.jpg,"[53, 80, 18, 9648]",798362,en,The Marsh King's Daughter,"Helena, a woman living a seemingly ordinary life, hides a dark secret—her father is the infamous 'Marsh King', the man who kept her and her mother captive in the wilderness for years. After a lifetime of trying to escape her past, Helena is forced to face her demons when her father unexpectedly escapes from prison.",26.772,/bcuEjrwhp5HgEUnFe5lc4xpEqzt.jpg,2023-09-28,The Marsh King's Daughter,False,6.481,239
67,False,/zxNAQeptsUIY53zdtvqqro0CgyB.jpg,[18],1025491,en,Freud's Last Session,"On the eve of the Second World War, two of the greatest minds of the twentieth century, C.S. Lewis and Sigmund Freud converge for their own personal battle over the existence of God. The film interweaves the lives of Freud and Lewis, past, present, and through fantasy, bursting from the confines of Freud’s study on a dynamic journey.",29.622,/mp7IBxFuvNZSVOOGESybvaPxd7y.jpg,2023-12-22,Freud's Last Session,False,6.565,54
68,False,/6nRlPudfH9Fudydfj7zbhWSAjrY.jpg,"[53, 28]",704673,en,Trigger Warning,A Special Forces commando uncovers a dangerous conspiracy when she returns to her hometown looking for answers into her beloved father's death.,13.925,/3Upk7iUi5cIsDJm5QlnzaHILHN8.jpg,2024-06-20,Trigger Warning,False,0.0,0
69,False,/d5V5H0In2b0PtuvuakbJsULaDnL.jpg,[27],1226170,th,เทอม 3,"Dive into the chilling depths of fear with 'Haunted Universities 3', a spine-tingling cinematic experience that draws inspiration from the untold secrets of the top three urban legends. Unveiling a haunting omnibus of tales, this film is meticulously crafted to send shivers down your spine, evoke tears and ignite a symphony of screams blending both terror and excitement.",22.329,/wrgcEz7En3yqe2ZvNQV5zKR3uuI.jpg,2024-05-30,Haunted Universities 3,False,0.0,0
70,False,/rsAar1g5m8VCEkwFnfkmc3XoW7Z.jpg,"[53, 80]",1037827,fr,Un Coup de dés,"Mathieu owes everything to his friend Vincent : his house, his job, and even his life, ten years ago. With their wives, they are an inseparable quartet, and live the easy life on the French Riviera. But Mathieu discovers Vincent is cheating on his wife.",16.796,/dWMEWwGHSrFe5wSkajweI0c1QIH.jpg,2024-01-24,Breaking Point,False,5.9,35
71,False,/edYHwaHaRLMBfUyHggnELfqem3G.jpg,"[18, 37]",1032425,en,The Dead Don't Hurt,"In the 1860s, fiercely independent French-Canadian Vivienne Le Coudy embarks on a journey with Danish immigrant Holger Olsen, attempting to forge a life together in the dusty town of Elk Flats, Nevada. When Holger decides to go fight for the Union in the burgeoning Civil War, Vivienne must fend for herself, which isn't easy in a town controlled by a corrupt mayor.",25.222,/br67EKUD34UL3mihsHqJhDzJaIt.jpg,2024-05-01,The Dead Don't Hurt,False,6.3,28
72,False,/jDkmlTz9xBmhsIIyORb68VqRlL2.jpg,"[18, 27]",955991,en,The Offering,"In the wake of a young Jewish girl’s disappearance, the son of a Hasidic funeral director returns home with his pregnant wife in hopes of reconciling with his father. Little do they know that directly beneath them in the family morgue, an ancient evil with sinister plans for the unborn child lurks inside a mysterious corpse.",26.523,/tbaTFgGIaTL1Uhd0SMob6Dhi5cK.jpg,2022-09-23,The Offering,False,5.941,287
73,False,/4kjQK9aanydnmMm6S6QOr1FLy6c.jpg,"[18, 53]",11660,en,Following,"Bill, an idle, unemployed aspiring writer, walks the crowded streets of London following randomly chosen strangers, a seemingly innocent entertainment that becomes dangerous when he crosses paths with a mysterious character.",19.844,/3bX6VVSMf0dvzk5pMT4ALG5A92d.jpg,1999-04-02,Following,False,7.151,1506
74,False,/el2b1ic9zg1z97NjuU5lWZE2KXC.jpg,"[53, 35]",843394,en,Cat Person,"When Margot, a college sophomore, goes on a date with the older Robert, she finds that IRL Robert doesn’t live up to the Robert she has been flirting with over texts.",19.279,/8J1iCl6S7yFVPu4Op3tC855BVyR.jpg,2023-10-06,Cat Person,False,5.9,54
75,False,/eVPMCjjZ3kDRIYrTooNKwjZnUl.jpg,"[27, 9648]",1082063,pt,A Semente do Mal,"When Edward’s search for his biological family leads him and his girlfriend Ryley to a magnificent villa high in the mountains of Northern Portugal, he is full of excitement at meeting his long-lost mother and twin brother. Finally, he will discover who he is and where he comes from. But nothing is as it seems, and Edward will soon learn that he is linked to them by a monstrous secret.",28.44,/t4YAD0RElLZS1SO1iSULH6M8bXV.jpg,2024-01-18,Amelia’s Children,False,5.467,15
76,False,/FzntbxhtPGp5gVmie16ry3k7Ow.jpg,"[16, 35, 10751, 14]",567811,en,10 Lives,"Beckett is a pampered and selfish cat who totally takes for granted the lucky hand he has been dealt. All that is about to change, however, when he carelessly loses his ninth life.",20.494,/r2D7MkNocsqKOqGnnGEQThU26JS.jpg,2024-04-18,10 Lives,False,7.5,2
77,False,/1KJtjg3MQFnrfd7NXfs11z4HLwD.jpg,"[53, 27]",804616,en,Something in the Water,"Reunited at an exotic destination wedding, five girlfriends decide to rent a boat to spend a day together along the paradise-like coast. Their friendship is put to the ultimate test when they find themselves stranded in open water fighting for their lives against sharks and mother nature as they desperately try to survive.",22.767,/1iWGGxHEwswZGvPSoMZlLFf0PNq.jpg,2024-03-22,Something in the Water,False,4.1,10
78,False,/81mBCIvDLNzIxTNWg1nG1OXufJe.jpg,"[9648, 35]",834562,en,Poolman,"Darren Barrenman, an unwavering optimist and native Angeleno, spends his days looking after the pool of the Tahitian Tiki apartment block and fighting to make his hometown a better place to live.",26.614,/vVz4Rh4j6FQTq9eva3xEvCMumAh.jpg,2024-05-09,Poolman,False,5.2,5
79,False,/pTKFWLYVuS1vlWq9pLgLj22OOWw.jpg,"[53, 9648]",8740,nl,Spoorloos,"Rex and Saskia, a young couple in love, are on vacation. They stop at a busy service station and Saskia is abducted. After three years and no sign of Saskia, Rex begins receiving letters from the abductor.",22.826,/eE5bbuRJluooG2MjEAsLEYyuJoa.jpg,1988-10-27,The Vanishing,False,7.5,592
80,False,/9WOiZAblbxkSRIGTTaRAkziz7LG.jpg,"[18, 35]",989596,en,La Tresse,"India. Smita is an untouchable. She dreams of seeing her daughter escape her miserable condition and enter school. Italy. Giulia works in her father’s workshop. When he has an accident, she discovers that the family business is ruined. Canada. Sarah, a successful lawyer, is about to be promoted to the head of her firm when she learns that she is ill. Three lives, three women, three continents. Three battles to fight. Although they don’t know each other, Smita, Giulia and Sarah are unknowingly linked by their most intimate and singular bond.",24.168,/ibMZ6Ahqjd9fQ8siWvnslwNoZ3y.jpg,2023-11-29,The Braid,False,7.7,95
81,False,/8H5PHiNfaHf0vjmp5mSWFKkLgGN.jpg,"[14, 18, 10749]",1001377,fr,Salem,"14-year-old Grasshoppers gang member Djibril leads a dangerous existence in a Marseille slum, along with his pregnant girlfriend Camilla who belongs to a rival gang, the Crickets. When Djibril is manipulated into killing the young Cricket Mahad, war breaks out. Djibril is haunted by the curse Mahad spat out as he lay dying, and begins to communicate with the spirit world. Convinced that global apocalypse is imminent, he embarks on a crazy plan to flee with Camilla and their unborn child – the only one capable of saving them all from Mahad’s malediction. But the law catches up with him. Now, after 12 years in prison and a secure psychiatric unit, Djibril will do whatever it takes to find his daughter and convince her to fulfil his prophecy.",11.33,/umbAhJGWDqTVu7ujcWoH7qDP54F.jpg,2024-05-29,Salem,False,5.9,5
82,False,/zKuZynhk4bXRCl9mFjfXEjWuxPw.jpg,"[878, 27]",981314,en,Alien Invasion,"A group of friends find a large egg, but little do they know it contains an unwelcome predator. Now they must stop it from reaching civilization.",16.241,/teaDpXchvks0fJRkD8pEzwv8nsl.jpg,2023-05-11,Alien Invasion,False,5.5,76
83,False,/fU3oaBud5SZadw6k1ycftYedmXJ.jpg,"[16, 878, 28, 18]",1146972,ja,機動戦士ガンダムSEED FREEDOM,"In C.E.75, the fighting still continues. There are independence movements, and aggression by Blue Cosmos... In order to calm the situation, a global peace monitoring agency called COMPASS is established, with Lacus as its first president. As members of COMPASS, Kira and his comrades intervene into various regional battles. Then a newly established nation called Foundation proposes a joint operation against a Blue Cosmos stronghold.",20.25,/1EBnttleJaKnWWyyEqfiSn76ZjT.jpg,2024-01-26,Mobile Suit Gundam SEED FREEDOM,False,7.3,7
84,False,/vGZHjvyAcmD1mHg5kLwITCgh74U.jpg,"[16, 18, 10749, 14]",916192,ja,夏へのトンネル、さよならの出口,"Urashima Tunnel – Once you enter that tunnel, you can get whatever you want, but at a price. Kaoru Tohno, who seems to have an elusive personality and traumatic past, and Anzu Hanashiro, who is struggling to reconcile her ideal image and true-to-heart attitude, team up to investigate the Urashima Tunnel and get what they want. This is an unforgettable summer story of nostalgia and sprinting in a remote countryside.",15.149,/5AGA6pbBKXZTI8k1c6odx30JuQR.jpg,2022-09-09,"The Tunnel to Summer, the Exit of Goodbyes",False,7.916,119
85,False,/e0qcEOrY8QWb1g3C3v9TGctROj1.jpg,"[16, 12, 18, 14, 9648]",667717,zh,深海,"Shenxiu has felt a deep sadness since her mother left. A storm plunges her into a dreamlike world of swirling colour. Led by the Hyjinx, and joined by inventive underwater chef Nanhe, she embarks on a quest to find solace in the Eye of the Deep Sea.",19.88,/znSKKjTpwnFmlieJtnlLoI6McKK.jpg,2023-01-22,Deep Sea,False,6.9,84
86,False,/zdiIyXVT43TdrvkxxtNoelXqAG3.jpg,[18],665733,tr,Kuru Otlar Üstüne,"A young art teacher hopes to be transferred to Istanbul after completing his mandatory duty in a remote village school in Anatolia. After accusations of inappropriate contact with a student surface, his hopes of escape fade and he descends further into an existential crisis.",23.146,/mUFpdQSFAch1fMUb9MqHoESpmLS.jpg,2023-07-12,About Dry Grasses,False,7.7,73
87,False,/cPg3blbBAWAjf2nWCevrdgC8VTT.jpg,"[18, 53]",944952,en,The Royal Hotel,"After running out of money while backpacking in a tiny, male-dominated town in the Australian outback, two friends resort to a working holiday at the Royal Hotel. When the locals behavior starts crossing the line, the girls find themselves trapped in an unnerving situation that grows rapidly out of their control.",22.545,/oJwb2PV1LGxDp6Q3lynrjADxOIv.jpg,2023-10-06,The Royal Hotel,False,5.366,108
88,False,/dotEMpAXmAp6lAYulMVK4lqKFiX.jpg,"[16, 18, 14, 10751]",337703,fr,La tortue rouge,"The dialogue-less film follows the major life stages of a castaway on a deserted tropical island populated by turtles, crabs and birds.",22.928,/wOBU3SLjQ9358Km9YWYasPZyebp.jpg,2016-06-29,The Red Turtle,False,7.474,1210
89,False,/yEOfeRQXt1V7YEukObddsZOvCVf.jpg,"[28, 12, 16, 10751, 14]",588648,es,Dragonkeeper,"Set in Han Imperial China, the plot follows the adventures of enslaved girl Ping with ancient dragon Long Danzi. Dragons had been banished from the kingdom. Ping, an orphan, finds one of the last remaining dragon eggs. Palace guards force Ping to run away in order to return the dragon egg to the ocean and save all dragons from extinction. Ping discovers that she is a true Dragonkeeper.",19.21,/mNZON2KGr5DDzORlmyxrqz5KMcx.jpg,2024-04-11,Dragonkeeper,False,6.4,4
90,False,,[99],1290744,uk,Під знаком якоря,"The elite Kyiv Naval Political College operates in a city without access to the sea. The first Soviet aircraft carrier, the Kyiv, became the flagship of the Northern Fleet. The school's students, future political officers of the Soviet navy, go on a long navigation voyage; meanwhile, at their alma mater the Kyiv-Mohyla Academy opens. Focusing on the history of the institution's changing ideological functions, Under the Sign of Anchor explores the complex and sometimes paradoxical connections between war and culture, the Soviet past and the present. The film is based on materials from film archives from the time of the collapse of the USSR and the first years of Ukraine's independence.",9.519,/uK4l9ZTqYgEo3fFosOF6MTKNkuh.jpg,2024-06-05,Under the Sign of Anchor,False,0.0,0
91,False,/2LtjLdQwy4VPW8ajCFbgf90KOE6.jpg,[18],1121956,pl,Zielona granica,"In the treacherous and swampy forests that make up the so called “green border” between Belarus and Poland, refugees from the Middle East and Africa trying to reach the European Union are trapped in a geopolitical crisis cynically engineered by Belarusian dictator Alexander Lukashenko. In an attempt to provoke Europe, refugees are lured to the border by propaganda promising easy passage to the EU. Pawns in this hidden war, the lives of Julia, a newly minted activist who has given up her comfortable life, Jan, a young border guard, and a Syrian family intertwine.",9.925,/tM0mUO9E0P2V1c3mc7co1ZHgdBq.jpg,2023-09-22,Green Border,False,7.5,58
92,False,/k7bPM2CFFpJfGgSmY1B9EG9xmnI.jpg,"[18, 99]",1069193,ar,Les filles d'Olfa,"Between light and darkness stands Olfa, a Tunisian woman and the mother of four daughters. One day, her two older daughters disappear. To fill in their absence, the filmmaker Kaouther Ben Hania invites professional actresses and invents a unique cinema experience that will lift the veil on Olfa and her daughters' life stories. An intimate journey of hope, rebellion, violence, transmission and sisterhood that will question the very foundations of our societies.",15.631,/iSpJ6fg1OOSO30IUkZskZDufVzN.jpg,2023-07-05,Four Daughters,False,7.2,56
93,False,/hGPa3WPxuyoVSexd962Sf3rh5Rt.jpg,"[10751, 12]",926946,de,Die Schule der magischen Tiere 2,"Theater fun at the School of Magical Animals: The students want to perform a musical for the school's anniversary. Will the rehearsals end in chaos or will the class pull together? And what's up with the strange holes on the school grounds? With the help of the magical animals, the children learn what really matters: teamwork.",17.135,/tzOGGLfHJ5SI0QX8fUg1surA6s5.jpg,2022-09-29,The School of the Magical Animals 2,False,6.2,26
